CARD_0001_BODY;年輕的敘蘭德們時常夢想著在戰場上經歷一場英雄般的冒險。難過的是，當他們開始他們所期望的冒險後，大多連一天也撐不過。
CARD_0022_BODY;那些居住在莫納斯特的居民們大多被迫放棄他們的傳統與自由，以保障帝國科技下給予他們的生活與安全。那些居住在邊陲的人們有著更崇高的理念，並持續為了自由和帝國對抗。
CARD_0024_BODY;起初帝國看到反抗軍以獵鷹作為旗幟時大肆嘲笑，但他們很快領教到來自那些經過優良訓練的獵鷹所帶來的恐懼。
CARD_0030_BODY;任何有草地的地方都能看見愛好和平的氂牛。牧者們通常會和本地的氂牛打好關係，透過提供一些乾草和庇護所來換取像是推車和耕地的協助。
CARD_0034_BODY;瑪戈妲皇后透過那些追隨者們，掌握了整個麥洛瓦的裁決系統。作為忠誠的回報，皇后能夠讓他們參與任何不法行動而無事脫身。
CARD_0036_BODY;天鵝絨手套穿在她丈夫鋼鐵般的拳頭上，儘管是場只有政治沒有愛情的婚姻。儘管瑪戈努斯獲得騎士團和民眾的尊重，瑪戈妲卻用賄賂、間諜和偶爾的暗殺來控制社會高層。
CARD_0040_BODY;被稱為「冰川之狐」的狡猾皇帝是第193任麥洛瓦的掌控者。在王國創立的4000年以來，麥洛瓦王族不曾在堡壘上掛出白旗。
CARD_0043_BODY;在一場強盜掠奪中失去家人後，薩拉被一位傳奇大師，秘密獵龍者的領袖收入門下。經過多年的訓練後，她成為了最卓越的獵者，大師再度將她送入塵世，希望她能盡她所能地阻止寓言中的龍襲之日。
CARD_0047_BODY;皇帝純金王座控制之下的莫納斯特市，有座小而雜草蔓生的公園。在它的中心，一座女人的雕像被藤蔓和雜草所覆蓋。那雕像神秘、美麗、不可侵犯。隱藏在永恆之下，銘刻在石頭之上，這樣寫著「萊雅，悲愴夫人」。
CARD_0051_BODY;作為帝國軍的中堅主力的執行者們，現在巡守著莫納斯特的邊陲。比起明面上官方宣稱的對抗堤基和奧拉丁侵襲，實際上這些機器更常用來剷除異己或清剿反抗軍的據點。
CARD_0052_BODY;每個麥洛瓦貴族都從屬於一個騎士團，但只有最忠誠和最優秀的人才能進入麥洛瓦軍團─他們的任務是保護國王的生命和他的秘密。
CARD_0053_BODY;預言中，有天龍群們會團結起來並淨化著個被人類玷污的世界。相對於人們恐懼這個預言和極力避免，其他種族大多渴望這件事能夠發生。
CARD_0056_BODY;在瑪戈努斯和瑪戈妲的權力鬥爭中，索加在兩面搖擺。他希望有天他們能夠毀掉對方，讓他能登上王座。然而，他並沒有注意到兩位君主早已清楚他的小算盤，並一致商量好讓他和他的追隨者忙於處理一些毫無意義的任務。
CARD_0060_BODY;在她控制下的麥洛瓦朝廷，瑪戈妲皇后能夠輕易的讓某個人合法地被處死。即使是不能這樣處理的少數案例裡，她手中多的是方法能夠料理目標。
CARD_0064_BODY;帝國對資源的渴求是如此的不顧一切，他們並不在乎對島與環境的影響，只是將所有的靈力搜刮一空。
CARD_0071_BODY;海洋曾到處都在培養紅寶魚，但現在它們甚至比加百列周遭的水還多。在這裡它們被認為是奧拉，海洋與夢境的女神最愛的生物。
CARD_0083_BODY;儘管崔頓族已生活在和平環境多年，他們並未因此懈怠。他們是世界上最優秀的戰士，良好的訓練加上自然天賦，讓牆壁在他們面前形同虛設。
CARD_0104_BODY;很久很久以前，整個世界除了廣無邊際的海洋一無所有，而烏洛波羅斯沉睡其中。當四位神祇決定進入這個世界並開始造物時，巨蛇在睡夢中翻了翻身，造成了水波漣漪。奧拉看到這些波浪，並賜予它們生命，創造了最初的元素，貝濡。
CARD_0108_BODY;歐洛賽是夢之邊境，潘朵拉的守衛，那裏深鎖著神的記憶和傳說。她有過一段平穩的時光，直到崔頓商人福咕嚕找到了開啟潘朵拉之門的方法，讓那些盜賊和探索者們進入邊境。
CARD_0114_BODY;奧羅拉能夠進入身旁的人的夢境之中，並指引他們通過迷茫。在過去數百年間她更頻繁的導引那些世界中著名人物，形塑他們的道路。
CARD_0125_BODY;做為世界上最謎樣的存在，她在數千年前一無所知地醒來，但擁有著深沉智慧與神秘力量。儘管她仍不知道她如何來到此地，但她找到了她的目的：拯救這個邁向毀滅末路的世界。
CARD_0133_BODY;如同堤基和動植物的靈魂交流般，薩迦密則和黑暗元素打交道。薩滿們在錯綜複雜的雕刻面具上連結這些嗜血的靈魂，讓它們具有強大的力量。當一位薩滿死亡，他們往往會將他們自己的靈魂綁定到一個新的面具上，以維持部落裡的力量。
CARD_0140_BODY;堤基信仰並尊重一切生命。部落裡的每個成員，從長老到年輕的戰士，不時都會進入叢林去照料那些生病或受傷的動植物。
CARD_0144_BODY;當原野受到威脅時，堤基薩滿會灌注他們純粹的靈力到神聖的動物中，讓他們變成令人畏懼的巨獸。隨著和莫納斯特帝國的戰鬥愈趨頻繁，堤基部落不得不更常使用這種技術，讓他們的守護獸幾乎常時處於戰鬥狀態。
CARD_0150_BODY;在被凡人遺忘的時代，泰瑞亞曾是最偉大的王國。在泰坦戰爭中他們製作了巨大的傀儡來粉碎他們的敵人。時至今日，儘管他們的創造者離開了這世界，這些高聳的創造物仍存於世。
CARD_0169_BODY;作為最古老的元素龍，泰斯拉在她神聖的森林上俯視這片荒野。她曾擊敗屠龍者沙拉，但感受到她身上充沛的命運之力後卻饒了這年輕人一命。
CARD_0175_BODY;在古老森林的核心地帶有著一片密林，一個緩慢的扭曲居住其中，無論多麼和平靈魂的地方。乍看之下他們看起來無害無辜，但隨時可能毫無預兆的變成怪獸。
CARD_0179_BODY;當蓋婭犧牲自己來阻止烏洛波羅斯毀滅世界時，三個種子接觸到了她犧牲時的光而充滿了強大的力量。其中一個種子落入茂密肥沃的土壤中，長成了一棵高聳巨木，所有埃里亞諾森林的樹都生長其上。
CARD_0185_BODY;進入愈深的原野，則你將面對愈可怕的怪物。在最深處你將會找到飢渴之聲。那是失去了面具的薩迦密薩滿們，被他們曾嘗試控制的黑暗力量吞噬，心靈也被貪婪蒙蔽。
CARD_0187_BODY;作為歌唱獵鷹部落的酋長，珥頓不但被認為是現存最偉大的音樂家，同時也是一位富有魅力的領導者和精明的戰術家。由於這些原因，他被任命為十二個提基部落的發言人，並帶領綠色同盟的聯合力量對抗帝國。
CARD_0189_BODY;自千年前偉大的堤基音樂家安庫和茹妮成為好友，堤基部落總是使用長笛的音樂來呼喚茹妮的幫助，也以此感謝她的援手。
CARD_0190_BODY;當蓋婭犧牲自己來阻止烏洛波羅斯毀滅世界時，三個種子接觸到了她犧牲時的光而充滿了強大的力量。其中一個種子在落地前被一隻飢餓的狼從空中搶走，並給予了她龐大的身形、卓越的力量和永恆的生命。
CARD_0202_BODY;塞弗出身自角鬥場，他被練成為取悅狗頭人菁英們的殺戮機器。厭惡了狗頭人社會的他，領導了一場血腥叛亂，並逃到一塊被野獸惡魔統治的世界邊境。不願再被任何人奴役的他，偷走了恐懼領主的力量，並奪取他們的土地為己有。
