CARD_0001_BODY;赛兰德的年轻人们经常会在农地工作时梦想着踏上一场英勇的冒险。可悲的是，当他们终于踏上梦寐以求的旅程时，只有极少数能活过第一天。
CARD_0022_BODY;那些在莫纳斯特安定下来的居民们，大多都愿意以他们的文化与自由作为代价，换取由帝国的强大技术所带来的便利与安全。而那依然坚持着崇高理想的人们移居到了郊外，以自由之名，与帝王对抗。
CARD_0024_BODY;起初，帝国嘲笑反叛军将鹰作为他们的标志。但他们很快便领教到了来自训练有素的猎鹰的恐怖。
CARD_0030_BODY;只要有草原的地方，就有和平的牦牛。农民们常与当地的牦牛交好，为这些大型动物提供干草和庇护，作为回报，牦牛们会帮忙拉车或犁地。
CARD_0034_BODY;玛格妲女王掌控着莫尔欧大部分的司法系统，这部分归功于她众多的追随者们。为了回报他们的忠诚，女王会在她最喜爱的心腹们涉及违法行为时庇护他们免受法律的制裁。
CARD_0036_BODY;若她丈夫是铁拳，那她就是天鹅绒手套，在这场政治婚姻中，本就没有爱情。马格努斯拥有骑士团和普通民众的支持与尊重，而玛格妲则利用间谍，贿赂和偶尔的暗杀掌控着社会的高层。
CARD_0040_BODY;他是莫尔欧的第193位统治者，人们把这位狡猾的国王称为"冰川之狐"。自4000年前王国成立以来的每一天，莫尔欧家族的白鹿旗帜都一直飘扬在黑曜石堡垒之上。
CARD_0043_BODY;在一次强盗袭击中失去亲人后，莎拉被一位神秘的大师，隐秘的猎龙人领袖领养。经过多年的训练后，她成为了组织中最强的猎龙人。为了阻止"龙之日"预言的发生，大师指示她到外面的世界，尽她所能地屠龙。
CARD_0047_BODY;在那座帝王高居在黄金王座上发号施令的莫纳斯特城里，有一个荒草丛生的小庭院。一座女人的雕像，被杂草和藤蔓包围，立在公园的中心。诡异，美丽，闪耀。隐藏在漫长岁月之下的，是镂刻在石头上的一行字：“拉雅，悲怆之女”。
CARD_0051_BODY;曾经是帝国军队的支柱，现在这些执法者在莫纳斯特的郊外巡逻。表面上，这是为了防御提基部落与奥拉蒂姆的掠夺；然而更多时候，这些机器会被用来驱逐或铲除反叛军的据点。
CARD_0052_BODY;每个莫尔欧贵族都属于这个或那个骑士团，但只有最强最忠诚的骑士才会被莫尔欧禁卫骑士团收入，他们的使命是守护国王的生命，以及秘密。
CARD_0053_BODY;世间流传着一则预言，预言着有一天，龙将团结起来把卑劣的人类从世界上清除。人类希望避免这可怕的预言，然而，大多数其他种族都期待着那天的到来。
CARD_0056_BODY;在马格努斯与玛格妲的权利斗争之间，索加男爵两面讨好。他希望有一天他们会两败俱伤，以让他能够篡取王位。然而他没有想到的是，两位君主早已看穿了他的心思，他们达成协议，双方都差使着索加，将他的时间和野心都浪费在一些毫无意义的任务上。
CARD_0060_BODY;以玛格妲对法院的掌控，她若想将一个人合法处决并非难事。但在少数无法这么做的情况下，她手上还有许多其他的方法。
CARD_0064_BODY;帝国对能源如饥似渴的需求吞噬着一切，他们经常会将一片区域的Faeria消耗殆尽，毫不顾虑那里的土地以及生命。
CARD_0071_BODY;每片海洋中都能见到红宝石鱼群，但它们在加百兰周围的海域里最为常见。在那里，它们被视为最受海洋与梦的女神阿卢瓦所青睐的生物。
CARD_0083_BODY;虽然崔顿族多年以来一直生活在和平之中，但这并没有让它们松懈。专注的训练与它们能轻易跳过高墙的天赋所结合，使它们成为世间一流的战士。
CARD_0104_BODY;起初，这个世界只是一片无尽之海，而乌洛波罗斯则在其中永恒地沉睡。直到有一天四位神为了造物进入这个世界，这惊醒了沉睡中的巨蛇，在海面上引起了涟漪。阿卢瓦见到了这些波浪，便赋予了其生命，创造出了第一个元素 - 巴尔鲁。
CARD_0108_BODY;潘多拉是一个梦境与现实共存的领域，封印着神灵和传说的记忆。作为潘多拉的守护者，欧罗塞未曾被打扰，直到那一天，崔顿商人福咕噜找到了开启潘多拉之门的方法，各色小偷与探险者们蜂拥而入。。。
CARD_0114_BODY;奥罗拉一直以来都能够进入周围的梦境，将梦化为启示来引导陷入迷茫的人。在近几百年里，她愈加频繁地出现在人们梦中。如今，世上大多的显要人物都曾受到过奥罗拉之梦的启发。
CARD_0125_BODY;奥罗拉是世界上最神秘的存在之一。几千年前，她在没有记忆的情况下醒来，却拥有着深邃的智慧以及神奇的能力。直到如今，虽然她仍对自己的身世一无所知，但她找到了自己的使命：拯救这个踏上毁灭之路的世界。
CARD_0133_BODY;正如提基部落与动植物的灵魂交流，萨嘎米部落则倾向于和黑暗的凶灵打交道。萨嘎米的萨满们会将嗜血的怨灵绑在精雕细刻的面具上，赋予面具强大的力量。当萨满死去时，族人会将他的灵魂绑在新的面具上，把死者的力量传承下去。
CARD_0140_BODY;提基部落信仰着生命的神圣。上至酋长，下至最年轻的战士，部落的每个成员都经常会进入森林去照顾生病或受伤的动植物。
CARD_0144_BODY;当大自然受到威胁时，提基萨满会将Faeria附在神圣的动物上，它们化身为可怕的巨型野兽驱逐敌人。莫纳斯特帝国无休止的入侵迫使提基族愈加频繁地使用这个技术，使他们的守护兽们几乎一直处于狂怒的战斗状态。
CARD_0150_BODY;在早已被世人遗忘的过去，泰瑞尔曾是最伟大的巨人之国。在泰坦之战的时期，他们建造了硕大的傀儡来粉碎他们的敌人。如今，虽然它们的创造者们已经离开，但这些高耸的巨像依然屹立在这个世界。
CARD_0169_BODY;泰斯拉是最古老的元素龙，她栖息于神圣森林之上，守望着这片土地。她曾击败过屠龙者莎拉，但当泰斯拉注意到引导着少女的命运之力时，她放过了少女的性命。
CARD_0175_BODY;密林位于古老森林的中心，无论多么和平的灵魂居住在这片不详之地，都会渐渐扭曲。它们表面上看起来人畜无害，但却随时会变成令人恐惧的怪物。
CARD_0179_BODY;在盖亚牺牲自己来阻止乌洛波罗斯吞没世界时，有三颗种子接触到了盖亚最后的余光，这赋予了它们强大的生命之力。其中一粒落入了肥沃的土壤中，长成了一棵拥有知性的参天大树，整片埃里亚诺森林都依附在这颗大树上。
CARD_0185_BODY;越深入旷野，遇到的生物就越强大，也越恐怖。饥渴之声游荡于森林的最深处。它们是失去了面具的萨嘎米萨满，无法驾驭这股凶恶的力量，他们反被怨灵所占据
CARD_0187_BODY;作为鹰歌部落的酋长，族民们认为艾瑞顿不但是当今最伟大的音乐家，更是一个具有凝聚力且善于帷幄的战术家。由于他的出色能力，十二提基部落一致将他推举为联盟代表。艾瑞顿领导着绿色联盟的联合军力，与帝国对抗。
CARD_0189_BODY;自从在几千年前，伟大的提基音乐家昂蔻与茹妮成为朋友之后。提基族人们会在需要时用长笛来呼唤茹妮来寻求她的帮助，也以此向她表达感激。
CARD_0190_BODY;在盖亚牺牲自己来阻止乌洛波罗斯吞没世界时，有三颗种子接触到了盖亚最后的余光，这赋予了它们强大的生命之力。其中一粒在落地前被一匹饥饿的狼从空中咬走，吸收了种子的她获得了巨大的身型，强大的力量，以及永恒的生命。
CARD_0202_BODY;作为一名角斗坑中的奴隶，赛弗从出生起就受训成为一台杀戮机器以取悦地精贵族们。出于对地精的社会的憎恶，塞弗引导了一场血腥的叛乱，成功逃脱后的他独自来到了世界的边缘，那是一个被卑劣的恶魔们所统治的地方。再也不想沦为奴隶的赛弗窃取了恐怖领主的力量，并将他们的领地纳入了自己的统治。
CARD_0204_BODY;有一天，克罗格梦见自己成为了食人魔之王，但没有食人魔愿意认同他，他们说克罗格太矮小了。于是克罗格不停地吃，渐渐地，他长得又大又宽。但伙伴们仍然拒绝他。于是他准备了许多食物和饮料，打算举办一场盛宴。所有部落里的人都来了，克罗格终于成为了王！然而当食物被吃完后，他们又离开了。但克罗格没有灰心，只要今后有更多的盛宴，他就会再度成为食人魔之王。
CARD_0215_BODY;虽然大多数恶魔都更像是野兽一般，是依照本能行动的生物，但恐怖领主们却是这世上最狡猾的存在之一。几个世纪以来，他们一直为了统治恶魔平原而互相争斗，直到赛弗对他们展开屠杀并夺取了他们的领地。幸存的领主们逃到了平原东部的群岛，在那里，他们等待着卷土重来的机会。
CARD_0218_BODY;在战斗时，较大的恶魔有时会将小的恶魔放进嘴里来保护他们。但是考虑到小恶魔们在战斗之下被活吞的可能性，没有人确定这种战术是否真的起到了保护作用。
CARD_0232_BODY;格鲁丹一直对大地与烈焰之神阿尔罗斯忠心耿耿，而当阿尔罗斯被噬世者乌洛波罗斯所吞噬时，格鲁丹的敬爱转为了愤怒与悲恸。他在郊外的村落上空宣泄着他的怒火，在寒夜中，他独自在守护在金子堆成的床垫上流泪。
CARD_0250_BODY;当乌洛波罗斯的长眠第一次被惊动时，它眨了眨眼，在那一瞬间，炽热的眼睛释放出一股足以将这片无尽之海蒸发的炼狱之炎。火焰之神阿尔罗斯控制住了炼狱之火，并将其塑造成了第一个火元素，原初烈焰 - 伊恩尼斯。
CARD_0253_BODY;在卡里姆的征途之初，他带领着许多毫无战斗经验的普通百姓与帝国对抗。而现在，残酷的战斗将这些普通的工匠，牧师和商人训练成了坚毅的士兵。他们的仇恨将卡里姆拉入了一场针对人类的种族屠杀。
CARD_0256_BODY;奥拉蒂姆人拥有着极不稳定的强烈的情感。于是吉丹会向他们传授了如何集中，祷告以及冥想。若没有这些，奥拉蒂姆人迟早会被自己的情感吞噬，被心中的狂热所驱使，直至将自己消耗殆尽。
CARD_0260_BODY;正如他的吉丹导师警告过的那样，身为战争天才的克里姆，却陷入了自己发起的莫纳斯特帝国讨伐战的泥潭。一场原本意图阻止帝国将天赐精华当作普通燃料利用的圣战，却演变成了奥拉蒂姆人针对人类的种族屠杀。
CARD_0263_BODY;无论它与猎物之间相隔多远，一只狩猎中的沙丹都能够扰乱猎物的梦境。很多猎物都死在了终焉梦魇的痛苦之中。
CARD_0288_BODY;阿扎莱的嗜血欲望如此旺盛，以至于掌管风与天空的神明阿斯塔不得不将她封印，以免她的狩猎令世界绝灭。重获自由之后，她继续她的狩猎，渴望着弥补她白白失去的杀戮时光。
CARD_0297_BODY;一些沙丹活过了足够久的年月，他们回忆起被乌洛波罗斯之光诅咒之前的人生。岁月赋予了他们强大的力量和觉悟，他们朝着一个未知的目标努力，而毫不关心自己的同胞。
CARD_0299_BODY;沙丹不像普通生物一样繁殖，而是由乌洛波罗斯的祭司将一粒心之焰的火星注入俘虏的灵魂之中，将它所有的美德烧尽，直至化为一个恶魔。
CARD_0303_BODY;在她令一只愤怒的凤凰放弃毁灭盗窃凤凰之卵的小镇之后，伊欧娜就被奥拉蒂姆人奉为了圣徒。当她拥抱它的时候，这生物消却了怒火，化身成了一道光消失不见了。自此，伊欧娜全身散发出凤凰的金光，为那些向她寻求智慧的人们散播公正与慈爱。
CARD_0308_BODY;欧斯彻古斯和他的兄弟杰尔玛是风之巨人约尔族仅剩的幸存者。曾经他们共同统治着光道，但当一支崇拜乌洛波罗斯的宗派崛起之后，欧斯彻古斯转而支持这一宗派，以牟取乌洛波罗斯的力量。由于暴露在了乌洛波罗斯之眼的可怖光芒下，欧斯彻古斯与堕落的光道们发生了变异，于是杰尔玛将他的兄弟投入了一片未知的虚空，并把沙丹们放逐到了世界的彼端。
CARD_0309_BODY;如果他们愿意的话，沙漠行商完全支付得起雇佣一支军队的价钱，但大多数人更喜欢依靠他们自己。很多人都低估了这些衣着光鲜的商人——而付出的代价往往是一支穿心箭。
CARD_0350_BODY;据传说，只要任何人能够告诉杰尔马一件他所不知道的事，他就会满足你一个愿望。传说错了，杰尔马会满足三个愿望。
CARD_0352_BODY;经过对盖亚之树多年的徒劳追寻之后，帝王得知了扎根在天空的永生之树。他命令帝国工程师们不眠不休地建造一支飞艇舰队。光辉号就是其中最为巨大、最为强力的旗舰。受命担任这只新帝国舰队的统帅的就是帝王的老友班农。
